,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4550,836122003303610347,https://www.airbnb.com/rooms/836122003303610347,20240900000000.0,29/09/2024,city scrape,Villa moderne Jaizkibel,"Modern villa in the San Sebastian Golf development.<br />Ideally located between Hondarribia and San Sebastian, with open views of the mountains.<br />Perfect for enjoying the beach, mountain, golf, gastronomy.","Urbanization within the San Sebastian Golf Course, at the foot of Mount Jaizkibel, with nature  trails on foot and by mountain.",https://a0.muscache.com/pictures/miso/Hosting-836122003303610347/original/6a5c2163-cdb4-49ce-b4f4-e87e43cb1339.jpeg,67006178,https://www.airbnb.com/users/show/67006178,Ana Anthony,13/04/2016,"Hondarribia, Spain",,within a day,50%,48%,f,https://a0.muscache.com/im/pictures/user/cebf2704-8b26-4d0f-82b3-b758a997bf28.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cebf2704-8b26-4d0f-82b3-b758a997bf28.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Hondarribia, Eu, Spain",Hondarribia,GuipÃºzcoa,43.33819330013837,-1.836193176,Entire home,Entire home/apt,8,4.0,4 baths,5.0,5.0,"[""Toaster"", ""Free parking on premises"", ""Cleaning products"", ""Dedicated workspace"", ""Bathtub"", ""Coffee maker"", ""Wine glasses"", ""High chair - always at the listing"", ""Outdoor furniture"", ""Hair dryer"", ""Washer"", ""Iron"", ""Mountain view"", ""Kitchen"", ""Freezer"", ""Refrigerator"", ""Free street parking"", ""Pack \u2019n play/Travel crib - available upon request"", ""Barbecue utensils"", ""Dishwasher"", ""Baby bath - available upon request"", ""Exterior security cameras on property"", ""BBQ grill: charcoal"", ""Hangers"", ""Changing table"", ""Ethernet connection"", ""Wifi"", ""Essentials"", ""Drying rack for clothing"", ""Private outdoor pool - available seasonally, open 24 hours, saltwater"", ""Indoor fireplace: wood-burning"", ""Microwave"", ""Backyard"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Outdoor playground"", ""Room-darkening shades"", ""Bed linens"", ""Oven"", ""Clothing storage: closet"", ""Outdoor dining area"", ""Hot water"", ""Dining table"", ""TV"", ""Crib - always at the listing"", ""Cooking basics""]",$700.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,260,29/09/2024,11,9,1,02/08/2023,11/09/2024,4.91,4.82,5.0,5.0,4.91,4.91,4.73,,f,1,1,0,0,0.78
4592,843973212577717294,https://www.airbnb.com/rooms/843973212577717294,20240900000000.0,29/09/2024,city scrape,Habitación privada en Bilbao,Enjoy the simplicity of this quiet and central accommodation. Just 3 minutes from both the metro and bus lines.,,https://a0.muscache.com/pictures/1f001bed-d88d-4879-a51a-dcf290ad910e.jpg,456498604,https://www.airbnb.com/users/show/456498604,Rossi,28/04/2022,,,within a day,85%,94%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,2,2,['phone'],f,t,,Bilbao,Vizcaya,43.27288392639801,-2.949914262,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Paid parking on premises"", ""Hot water"", ""Clothing storage: closet"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Essentials"", ""Kitchen"", ""Bed linens"", ""TV"", ""Cooking basics"", ""Drying rack for clothing""]",$31.00,1,365,1,1,365,365,1.0,365.0,,t,10,35,65,331,29/09/2024,72,41,2,08/04/2023,07/09/2024,4.5,4.64,4.6,4.77,4.75,4.61,4.44,,f,2,0,2,0,3.99
4628,847613422117415990,https://www.airbnb.com/rooms/847613422117415990,20240900000000.0,29/09/2024,city scrape,Apto amplio centro de Zarautz,"Your family will have everything within walking distance in this accommodation located in the center.<br />Three bedroom apartment in the center of Zarautz three minutes walk from the beach. It consists of 3 rooms with capacity for five people, two full bathrooms, lobby, living-dining room, kitchen and south facing terrace.<br />It is a second floor with elevator.<br />Due to its central location, we have everything you need: beach, commerce, ATMs, bars and restaurants, playground...",,https://a0.muscache.com/pictures/miso/Hosting-847613422117415990/original/64f682e7-6361-4c6d-ae22-a8fab7e0873a.jpeg,177833889,https://www.airbnb.com/users/show/177833889,Amaya,11/03/2018,"Zarautz, Spain",,within a day,50%,100%,f,https://a0.muscache.com/im/pictures/user/213ab26d-99b2-414c-88ac-1532b706957f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/213ab26d-99b2-414c-88ac-1532b706957f.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Zarautz,GuipÃºzcoa,43.28452,-2.17275,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,5.0,"[""Toaster"", ""Paid parking on premises"", ""Cleaning products"", ""Dedicated workspace"", ""Bathtub"", ""Coffee maker"", ""Wine glasses"", ""Outdoor furniture"", ""Hair dryer"", ""Extra pillows and blankets"", ""Coffee"", ""Iron"", ""Kitchen"", ""Freezer"", ""Free washer \u2013 In unit"", ""First aid kit"", ""Refrigerator"", ""Dishwasher"", ""Stainless steel oven"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Crib"", ""Fire extinguisher"", ""Waterfront"", ""Beach access \u2013 Beachfront"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Drying rack for clothing"", ""Safe"", ""Blender"", ""Microwave"", ""Dishes and silverware"", ""Exercise equipment"", ""Private patio or balcony"", ""Shower gel"", ""Room-darkening shades"", ""Bed linens"", ""Clothing storage: closet"", ""Children\u2019s books and toys"", ""Outdoor dining area"", ""Hot water"", ""Elevator"", ""TV"", ""Cooking basics""]",$116.00,2,365,2,2,365,365,2.0,365.0,,t,0,0,0,13,29/09/2024,21,10,1,10/04/2023,08/09/2024,4.95,4.9,4.86,4.86,4.86,4.86,4.81,,f,1,1,0,0,1.17
4647,848969612228970377,https://www.airbnb.com/rooms/848969612228970377,20240900000000.0,29/09/2024,city scrape,Habitaciones con vistas al monte,,,https://a0.muscache.com/pictures/prohost-api/Hosting-848969612228970377/original/5f9effa9-9d68-41ae-a5de-6194f3199e97.jpeg,505774416,https://www.airbnb.com/users/show/505774416,Roberto,17/03/2023,,,within a day,80%,92%,f,https://a0.muscache.com/im/pictures/user/66353806-846b-4bf6-81ad-f53f0a5452ab.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/66353806-846b-4bf6-81ad-f53f0a5452ab.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Eibar,GuipÃºzcoa,43.2070926,-2.4771457,Room in hotel,Private room,2,1.0,1 private bath,1.0,0.0,"[""Free parking on premises"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Central heating"", ""Hair dryer"", ""Extra pillows and blankets"", ""Iron"", ""Clamp on table seat high chair - always at the listing"", ""First aid kit"", ""Free street parking"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Air conditioning"", ""Changing table - always at the listing"", ""Conditioner"", ""Shower gel"", ""Room-darkening shades"", ""Bed linens"", ""Clothing storage: closet"", ""Hot water"", ""Cleaning available during stay"", ""Smoke alarm"", ""Paid crib - available upon request"", ""TV"", ""Ceiling fan""]",$196.00,1,365,1,1,365,365,1.0,365.0,,t,15,45,68,315,29/09/2024,0,0,0,,,,,,,,,,,t,1,0,1,0,
4660,851942612407784507,https://www.airbnb.com/rooms/851942612407784507,20240900000000.0,29/09/2024,city scrape,Agroturismo Igeldo,Disconnect and enjoy the tranquility of this agritourism located in an unparalleled setting surrounded by nature.,,https://a0.muscache.com/pictures/02204a56-dce4-4b6b-908f-1586a9c5ec8b.jpg,225771123,https://www.airbnb.com/users/show/225771123,Mari Jose,14/11/2018,,,within a day,100%,98%,t,https://a0.muscache.com/im/pictures/user/User-225771123/original/c5057dee-37b2-4f50-89cd-bc377c691867.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-225771123/original/c5057dee-37b2-4f50-89cd-bc377c691867.png?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Orio,GuipÃºzcoa,43.2979,-2.08956,Entire cottage,Entire home/apt,14,6.0,6 baths,6.0,9.0,"[""Free parking on premises"", ""Dedicated workspace"", ""Central heating"", ""Wine glasses"", ""Hair dryer"", ""Extra pillows and blankets"", ""Private entrance"", ""Kitchen"", ""Freezer"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Dishwasher"", ""Fire extinguisher"", ""BBQ grill: charcoal"", ""Wifi"", ""Essentials"", ""Portable air conditioning"", ""Host greets you"", ""Portable fans"", ""Microwave"", ""Backyard"", ""Long term stays allowed"", ""Dishes and silverware"", ""Clothing storage"", ""Bed linens"", ""Patio or balcony"", ""Oven"", ""Coffee maker: drip coffee maker"", ""Outdoor dining area"", ""Hot water"", ""Dining table"", ""TV"", ""Indoor fireplace: wood-burning"", ""Cooking basics""]",$380.00,2,1125,2,5,1125,1125,3.0,1125.0,,t,15,29,52,291,29/09/2024,33,20,4,23/04/2023,15/09/2024,4.94,4.97,4.76,4.82,4.91,4.94,4.88,,f,1,1,0,0,1.88
4675,853550118052865261,https://www.airbnb.com/rooms/853550118052865261,20240900000000.0,29/09/2024,city scrape,Amplio piso Duplex en Elorrio.,"Duplex apartment, very well located with a large parking lot and ideal for the family. A spacious and very bright accommodation. In this accommodation you can breathe tranquility: relax with the whole family!",,https://a0.muscache.com/pictures/miso/Hosting-853550118052865261/original/9fad75bc-6dd0-4da4-84df-ae951cd9fc8c.jpeg,506725847,https://www.airbnb.com/users/show/506725847,Jose Valeriano,23/03/2023,,,within a day,100%,25%,f,https://a0.muscache.com/im/pictures/user/684327f5-c346-4328-b3aa-3c4357621554.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/684327f5-c346-4328-b3aa-3c4357621554.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,,Elorrio,Vizcaya,43.13049414269188,-2.551569501,Entire home,Entire home/apt,6,2.0,2 baths,3.0,7.0,"[""Toja shampoo"", ""Toaster"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Lg refrigerator"", ""Cleaning products"", ""Dedicated workspace"", ""Induction stove"", ""Central heating"", ""Hair dryer"", ""Washer"", ""Coffee"", ""Kitchen"", ""First aid kit"", ""Free street parking"", ""Stainless steel oven"", ""Fire extinguisher"", ""Hangers"", ""Laundromat nearby"", ""Essentials"", ""Drying rack for clothing"", ""Host greets you"", ""Microwave"", ""Long term stays allowed"", ""Dishes and silverware"", ""Private patio or balcony"", ""Conditioner"", ""Shower gel"", ""Room-darkening shades"", ""Bed linens"", ""Clothing storage: closet"", ""Hot water"", ""Dining table"", ""Elevator"", ""Mini fridge"", ""Coffee maker: Nespresso"", ""Aloe Vera body soap"", ""TV"", ""Cooking basics""]",$81.00,2,365,2,2,365,365,2.0,365.0,,t,0,0,0,3,29/09/2024,19,1,0,07/04/2023,13/10/2023,4.84,4.84,4.68,4.95,4.89,4.47,4.74,EBI02175,f,1,1,0,0,1.05
4676,853593258562180984,https://www.airbnb.com/rooms/853593258562180984,20240900000000.0,29/09/2024,city scrape,Casa Argizu,"Family house divided in two. One available to share a porch and pool. Ideal for disconnecting from the city and waking up to beautiful sunrises. Hiking, etc., and water activities 2.5 km away in Lekeitio fishing village with beach and all kinds of services  and leisure for adults and children. Depending on the time of year, there are different activities, don't hesitate to check with me.  We'd be happy to host your pet",,https://a0.muscache.com/pictures/miso/Hosting-853593258562180984/original/5cc8f2b7-4670-47d8-91fc-ebc2b7ebb221.jpeg,74815483,https://www.airbnb.com/users/show/74815483,Anti,30/05/2016,"Iturreta, Spain",,within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/d24fadcd-ad81-4ad9-90f1-3d1d48ceb3ee.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d24fadcd-ad81-4ad9-90f1-3d1d48ceb3ee.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,,Mendexa,Vizcaya,43.34390467291908,-2.490626791,Casa particular,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Toaster"", ""Bidet"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Smoking allowed"", ""Cleaning products"", ""Dedicated workspace"", ""Central heating"", ""Wine glasses"", ""Outdoor furniture"", ""Hair dryer"", ""Champ\u00fa shampoo"", ""Private backyard \u2013 Fully fenced"", ""Washer"", ""Extra pillows and blankets"", ""BBQ grill"", ""Garden view"", ""Mountain view"", ""Pool view"", ""Kitchen"", ""Private entrance"", ""Pets allowed"", ""Refrigerator"", ""Books and reading material"", ""Dishwasher"", ""Gel  body soap"", ""Fire extinguisher"", ""Hangers"", ""Trash compactor"", ""Laundromat nearby"", ""Wifi"", ""Essentials"", ""Carbon monoxide alarm"", ""Drying rack for clothing"", ""Electric stove"", ""Host greets you"", ""Blender"", ""Ocean view"", ""Microwave"", ""Long term stays allowed"", ""Sun loungers"", ""Dishes and silverware"", ""Outdoor shower"", ""Hot water kettle"", ""Shower gel"", ""Private indoor pool - available seasonally, open specific hours"", ""Room-darkening shades"", ""Bed linens"", ""Sea view"", ""Clothing storage: closet"", ""Outdoor dining area"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Standalone high chair"", ""Coffee maker: Nespresso"", ""TV"", ""Cooking basics""]",$211.00,2,30,2,6,30,30,5.0,30.0,,t,30,60,84,85,29/09/2024,13,1,0,03/04/2023,13/07/2024,4.92,4.54,5.0,4.85,4.85,4.69,4.69,EBIO2219,f,1,1,0,0,0.71
4713,857851440787818316,https://www.airbnb.com/rooms/857851440787818316,20240900000000.0,29/09/2024,city scrape,Appartement Bilbao Centre,"BILBAO center  for rent<br />For 5 people<br />2 double ch, 1 single ch<br /><br />Weekend from 6/30 – 02-07 for the steps <br />Bilbao – Bilbao (sam 01/07)<br />Vitoria – San Sebastian (dim 02/07)<br /><br />SBD, small terrace, kitchen. Metro at 150m <br />Casco Viejo at 10 min on foot! Elevator. Parking 1 spot.<br /><br />Rented from Friday to Sunday (2 nights), possibility extra night.<br />500 euros / 5 people / 2 nights<br /><br />Very peaceful, nice balcony with a view and a stone's throw from the hyper center!",,https://a0.muscache.com/pictures/miso/Hosting-857851440787818316/original/af3d501e-7026-49e1-a9a6-0cca57b3badb.jpeg,96148015,https://www.airbnb.com/users/show/96148015,Ken,21/09/2016,"Parentis-en-Born, France",,within a day,100%,67%,f,https://a0.muscache.com/im/pictures/user/6587b8e6-b298-4413-bda0-418bea4a04eb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6587b8e6-b298-4413-bda0-418bea4a04eb.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Bilbao,Vizcaya,43.26694,-2.91571,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,3.0,"[""Free parking on premises"", ""Coffee maker"", ""Dishes and silverware"", ""Washer"", ""Wifi"", ""Kitchen"", ""Patio or balcony"", ""TV"", ""Refrigerator""]",$262.00,2,365,2,2,365,365,2.0,365.0,,t,23,53,83,358,29/09/2024,3,3,0,22/03/2024,14/07/2024,4.67,4.67,4.67,4.33,5.0,4.67,4.67,,f,1,1,0,0,0.47
4719,857900873961630399,https://www.airbnb.com/rooms/857900873961630399,20240900000000.0,29/09/2024,city scrape,Habitación tranquila en deusto,"In the middle of the Deusto neighborhood, surrounded by green areas and very close to the subway, the estuary and the university",,https://a0.muscache.com/pictures/miso/Hosting-857900873961630399/original/ed4d1e24-6e43-4ad3-afe9-1a66f534f9d2.jpeg,82060503,https://www.airbnb.com/users/show/82060503,Asier,06/07/2016,"Bilbao, Spain","Me gusta mucho viajar y hacer deportes como surf o montar en bici y la naturaleza, también me gusta la gastronomía y salir a bailar",within a day,67%,15%,f,https://a0.muscache.com/im/pictures/user/268318fe-fb8d-45dc-a7fb-9f1f6ef04068.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/268318fe-fb8d-45dc-a7fb-9f1f6ef04068.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Bilbao,Vizcaya,43.2708,-2.95322,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Paid parking on premises"", ""Dedicated workspace"", ""Hair dryer"", ""Washer"", ""Iron"", ""Wifi"", ""Kitchen"", ""TV""]",$83.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,11,41,71,72,29/09/2024,11,2,0,08/04/2023,26/05/2024,4.73,4.64,4.55,4.64,4.73,4.82,4.45,,f,1,0,1,0,0.61
4721,858506347629294147,https://www.airbnb.com/rooms/858506347629294147,20240900000000.0,30/09/2024,city scrape,Ático con encanto en Hondarribia,"Enjoy the simplicity of this quiet, central home.",,https://a0.muscache.com/pictures/miso/Hosting-858506347629294147/original/ed45e0d2-f7d7-44c3-9b8f-55c03c11ffe2.jpeg,455375134,https://www.airbnb.com/users/show/455375134,Andres,21/04/2022,"Hondarribia, Spain",,within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/5d0286ad-b060-4326-b1f4-883cdd626765.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5d0286ad-b060-4326-b1f4-883cdd626765.jpg?aki_policy=profile_x_medium,,1,3,['phone'],t,t,,Hondarribia,GuipÃºzcoa,43.36335221315122,-1.792406626,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Coffee maker: espresso machine"", ""Cleaning products"", ""Dedicated workspace"", ""Central heating"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""Freezer"", ""First aid kit"", ""Refrigerator"", ""Dishwasher"", ""Body soap"", ""Shampoo"", ""Hangers"", ""Laundromat nearby"", ""Wifi"", ""Essentials"", ""Pocket wifi"", ""Drying rack for clothing"", ""Bluetooth sound system"", ""Microwave"", ""Shared beach access"", ""Dishes and silverware"", ""Hot water kettle"", ""Shower gel"", ""Room-darkening shades"", ""Bed linens"", ""Oven"", ""Hot water"", ""Dining table"", ""TV"", ""Cooking basics""]",$190.00,7,365,7,7,1125,1125,7.0,1125.0,,t,30,60,90,270,30/09/2024,0,0,0,,,,,,,,,,,t,1,1,0,0,
4773,866189498700878357,https://www.airbnb.com/rooms/866189498700878357,20240900000000.0,30/09/2024,city scrape,Romantic Seaview Getaway,"Next to the iconic Old Town with only the noise of the waves. So close to the sea, it’s like living on a cruise ship! With a 180 degree Bay window and historic French balcony, it’s like living in Paris by the Sea. There’s a 24 hour doorman for added security.","Your apartment is next to the iconic Old Town, the Center of day and nightlife and Basque pintxos, Michelin restaurants and cozy bars, next to the Center of Town where events such as the iconic Film and Jazz Festivals as well as major sports events all take place,  with none of the noise except of the waves, this spacious 1 bedroom apartment is a Dream vacation home to rest, relax, eat and drink to your hearts delight.",https://a0.muscache.com/pictures/hosting/Hosting-866189498700878357/original/b7bc7bb5-0200-4bcf-8e29-f90dbc55dd1f.jpeg,192034829,https://www.airbnb.com/users/show/192034829,Lorea,28/05/2018,,"Hello! 

I am Lorea, and I am a journalist and athlete. 

I have also studied Iyengar yoga and I’m certified with Yoga Alliance USA as a 600 hour, Advanced Teacher across 3 disciplines.

I am Eurasian, a mix of 4 races. I’ve travelled to over 60 countries and lived in 6. 

Thank you for choosing to rent my homes.

Thank you for choosing to practice with me on the mat.

I look forward to meeting you.",within a day,62%,17%,f,https://a0.muscache.com/im/pictures/user/9cb4ef2a-9e30-4c80-b678-a19c92fa8162.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9cb4ef2a-9e30-4c80-b678-a19c92fa8162.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,"Donostia, Euskadi, Spain",Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.3253723,-1.9831746,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Toaster"", ""Bidet"", ""Paid parking on premises"", ""Cleaning products"", ""Dedicated workspace"", ""Central heating"", ""Wine glasses"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Coffee"", ""Mountain view"", ""Kitchen"", ""Freezer"", ""Baking sheet"", ""Pets allowed"", ""Stainless steel electric stove"", ""River view"", ""Refrigerator"", ""Dishwasher"", ""The Body Shop  body soap"", ""Waterfront"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Beach access \u2013 Beachfront"", ""Hangers"", ""Single level home"", ""Pocket wifi"", ""Drying rack for clothing"", ""Portable heater"", ""Portable fans"", ""Ocean view"", ""Microwave"", ""Bay view"", ""Long term stays allowed"", ""Dishes and silverware"", ""Harbor view"", ""Hot water kettle"", ""Shower gel"", ""Room-darkening shades"", ""Bed linens"", ""Sea view"", ""Radiant heating"", ""Clothing storage: wardrobe"", ""Beach view"", ""City skyline view"", ""Housekeeping available 24 hours, every day - available at extra cost"", ""Hot water"", ""Dining table"", ""Elevator"", ""Coffee maker: Nespresso"", ""TV"", ""Cooking basics"", ""Stainless steel single oven""]",$336.00,1,365,1,1,365,365,1.0,365.0,,t,29,59,89,364,30/09/2024,0,0,0,,,,,,,,,,,f,4,2,2,0,
4779,868163109832368626,https://www.airbnb.com/rooms/868163109832368626,20240900000000.0,30/09/2024,city scrape,Wonderful sea views,Relax with the whole family in a unique place,,https://a0.muscache.com/pictures/miso/Hosting-868163109832368626/original/070e8f63-665a-4d70-b891-5b449885b581.jpeg,436482953,https://www.airbnb.com/users/show/436482953,Nerea,18/12/2021,"Hondarribia, Spain",Mi casa ,within a day,50%,0%,f,https://a0.muscache.com/im/pictures/user/786780e1-17f5-4747-a24e-ff2f5488fbb5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/786780e1-17f5-4747-a24e-ff2f5488fbb5.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Hondarribia,GuipÃºzcoa,43.37154,-1.81212,Entire townhouse,Entire home/apt,8,3.0,3 baths,4.0,5.0,"[""Free parking on premises"", ""Luggage dropoff allowed"", ""Dryer"", ""Dedicated workspace"", ""Outdoor furniture"", ""Hair dryer"", ""BBQ grill"", ""Washer"", ""Lockbox"", ""Iron"", ""Kitchen"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Self check-in"", ""Private pool"", ""Children\u2019s books and toys"", ""Outdoor dining area"", ""Hot water"", ""TV""]",$550.00,6,21,6,6,21,21,6.0,21.0,,,1,29,59,334,30/09/2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
